file,emotion,emotion.agreement
audio/1612879403823.wav,happiness,0.8
audio/1616755090300.wav,happiness,0.6
audio/1616253023504.wav,happiness,0.6
audio/1613653252320.wav,happiness,0.6
audio/1615227877849.wav,happiness,0.8
audio/1614274545279.wav,happiness,1.0
audio/1614249232350.wav,happiness,0.8
audio/1614279087059.wav,no_agreement,0.4
audio/1616244150561.wav,happiness,0.8
audio/1613478649959.wav,happiness,1.0
audio/1613316313194.wav,neutral,0.4
audio/1613492320586.wav,surprise,0.6
audio/1614254292554.wav,happiness,0.8
audio/1619253413548.wav,happiness,0.6
audio/1613326315208.wav,no_agreement,0.2
audio/1613319973642.wav,happiness,0.8
audio/1615228790219.wav,happiness,1.0
audio/1615738913346.wav,happiness,0.8
audio/1613466975578.wav,surprise,0.6
audio/1614374857855.wav,happiness,0.8
audio/1613824236752.wav,happiness,1.0
audio/1614190915607.wav,happiness,0.8
audio/1614275191697.wav,happiness,0.6
audio/1613824348803.wav,happiness,0.6
audio/1616245339524.wav,happiness,0.4
audio/1614147286832.wav,surprise,0.6
audio/1613120076531.wav,happiness,0.8
audio/1615416217508.wav,happiness,0.6
audio/1614409635616.wav,happiness,0.8
audio/1615736415065.wav,happiness,1.0
audio/1613823267555.wav,happiness,0.8
audio/1614626139874.wav,happiness,0.6
audio/1613464343334.wav,happiness,0.6
audio/1613684332396.wav,happiness,1.0
audio/1613493121212.wav,no_agreement,0.4
audio/1614602435680.wav,happiness,1.0
audio/1613157137451.wav,happiness,1.0
audio/1614086641527.wav,happiness,0.8
audio/1613466577970.wav,happiness,0.8
audio/1614626245291.wav,happiness,0.6
audio/1614271928270.wav,happiness,0.8
audio/1613302983284.wav,happiness,1.0
audio/1613223204686.wav,happiness,0.8
audio/1614679776175.wav,happiness,0.8
audio/1615738293227.wav,happiness,1.0
audio/1614274757928.wav,fear,0.6
audio/1614249572354.wav,happiness,0.8
audio/1614715415977.wav,happiness,1.0
audio/1613772475552.wav,no_agreement,0.4
audio/1614274692872.wav,happiness,0.6
audio/1613328935945.wav,happiness,0.4
audio/1614602575378.wav,happiness,0.8
audio/1614083387363.wav,happiness,1.0
audio/1613587876827.wav,happiness,1.0
audio/1615739057193.wav,happiness,0.8
audio/1613120037669.wav,surprise,0.8
audio/1614122433740.wav,surprise,0.6
audio/1614246877212.wav,happiness,0.6
audio/1613323172168.wav,surprise,0.6
audio/1612883574499.wav,happiness,1.0
audio/1613478457804.wav,happiness,1.0
audio/1615833089119.wav,happiness,0.8
audio/1613472356511.wav,happiness,0.6
audio/1614030573443.wav,happiness,1.0
audio/1616149748607.wav,happiness,0.6
audio/1613303002555.wav,happiness,1.0
audio/1613823424031.wav,happiness,0.6
audio/1616669903342.wav,happiness,0.8
audio/1613323177827.wav,neutral,0.6
audio/1613305588070.wav,happiness,0.6
audio/1615555117507.wav,happiness,0.6
audio/1614174865185.wav,happiness,0.8
audio/1613657642027.wav,happiness,0.8
audio/1613063229435.wav,happiness,0.8
audio/1613406350631.wav,surprise,0.6
audio/1612872848291.wav,happiness,0.6
audio/1614787185119.wav,happiness,1.0
audio/1613825769855.wav,happiness,1.0
audio/1614958379895.wav,happiness,0.6
audio/1614409300856.wav,happiness,0.6
audio/1613305618335.wav,neutral,0.6
audio/1614348492120.wav,happiness,0.8
audio/1614246940203.wav,anger,0.6
audio/1614111953556.wav,happiness,1.0
audio/1613340338957.wav,happiness,0.6
audio/1614174981248.wav,happiness,1.0
audio/1614156705444.wav,happiness,0.8
audio/1613832272473.wav,happiness,1.0
audio/1613493109103.wav,happiness,0.8
audio/1616244994560.wav,happiness,0.8
audio/1615929600030.wav,happiness,0.6
audio/1613378395043.wav,neutral,0.6
audio/1614534157300.wav,happiness,0.8
audio/1616340154005.wav,surprise,0.8
audio/1614631056123.wav,neutral,0.8
audio/1613917955915.wav,happiness,0.6
audio/1620376721440.wav,happiness,0.6
audio/1614274027801.wav,no_agreement,0.4
audio/1615123513927.wav,neutral,0.8
audio/1613061852559.wav,happiness,0.6
audio/1613405852694.wav,fear,0.6
audio/1613478479312.wav,happiness,1.0
audio/1614148348929.wav,surprise,0.4
audio/1613657901751.wav,happiness,0.8
audio/1613930635590.wav,neutral,0.6
audio/1614119936045.wav,happiness,0.8
audio/1614273954724.wav,happiness,1.0
audio/1614687968233.wav,happiness,0.6
audio/1613378639186.wav,no_agreement,0.4
audio/1614348590664.wav,happiness,1.0
audio/1613491978360.wav,happiness,1.0
audio/1614254315522.wav,happiness,0.8
audio/1614190667377.wav,happiness,0.8
audio/1613316464186.wav,happiness,0.6
audio/1613074020460.wav,happiness,0.8
audio/1613466533416.wav,happiness,0.8
audio/1614368040829.wav,anger,0.6
audio/1613338977808.wav,happiness,1.0
audio/1613472774361.wav,happiness,0.6
audio/1613472673066.wav,happiness,0.4
audio/1613656662815.wav,happiness,0.8
audio/1614349540246.wav,surprise,0.6
audio/1614156739672.wav,happiness,0.6
audio/1614029379507.wav,happiness,1.0
audio/1615737834228.wav,happiness,0.6
audio/1613405976656.wav,happiness,1.0
audio/1613860725223.wav,happiness,0.4
audio/1614249385347.wav,happiness,1.0
audio/1613323254534.wav,happiness,0.8
audio/1614798869107.wav,no_agreement,0.4
audio/1615296213156.wav,happiness,0.6
audio/1614576434974.wav,no_agreement,0.4
audio/1613832302240.wav,no_agreement,0.4
audio/1614863885854.wav,happiness,1.0
audio/1617962553904.wav,happiness,0.8
audio/1613064050162.wav,happiness,0.4
audio/1613823218262.wav,happiness,0.8
audio/1615371762798.wav,surprise,0.4
audio/1613658092200.wav,happiness,1.0
audio/1613492591469.wav,happiness,0.8
audio/1614409582878.wav,happiness,0.8
audio/1614601926153.wav,happiness,1.0
audio/1614087646635.wav,happiness,0.8
audio/1613684931148.wav,happiness,1.0
audio/1613063174555.wav,happiness,0.8
audio/1617962219098.wav,happiness,0.8
audio/1614534243692.wav,happiness,1.0
audio/1617007573040.wav,happiness,1.0
audio/1616253135987.wav,happiness,0.6
audio/1613493429828.wav,no_agreement,0.4
audio/1615110601201.wav,happiness,1.0
audio/1613991861920.wav,happiness,1.0
audio/1613319877805.wav,happiness,0.8
audio/1614082519849.wav,happiness,0.6
audio/1614576341966.wav,surprise,0.8
audio/1620217678043.wav,happiness,0.6
audio/1613323122393.wav,surprise,0.6
audio/1613478672118.wav,happiness,0.8
audio/1616669980100.wav,happiness,0.6
audio/1614509719983.wav,happiness,0.8
audio/1614241959442.wav,happiness,0.6
audio/1616251913029.wav,happiness,1.0
audio/1613406005895.wav,happiness,0.6
audio/1613418317179.wav,surprise,0.6
audio/1614115173643.wav,happiness,0.8
audio/1613478951197.wav,surprise,0.6
audio/1614166571711.wav,happiness,1.0
audio/1613577111098.wav,happiness,0.6
audio/1616505495943.wav,no_agreement,0.4
audio/1616700684331.wav,neutral,1.0
audio/1614086489956.wav,neutral,1.0
audio/1614174628472.wav,neutral,1.0
audio/1616245035187.wav,neutral,1.0
audio/1614086388747.wav,neutral,1.0
audio/1619289944846.wav,neutral,1.0
audio/1613772014134.wav,neutral,1.0
audio/1615227907854.wav,neutral,0.8
audio/1613763971387.wav,neutral,1.0
audio/1613319467098.wav,neutral,1.0
audio/1613340312065.wav,neutral,0.6
audio/1613061821927.wav,neutral,1.0
audio/1613492812369.wav,neutral,0.6
audio/1616670040016.wav,neutral,0.8
audio/1619519173210.wav,neutral,1.0
audio/1613825676938.wav,neutral,0.8
audio/1613830947969.wav,neutral,1.0
audio/1614166633960.wav,neutral,1.0
audio/1614278938753.wav,neutral,1.0
audio/1613319933682.wav,neutral,0.8
audio/1614287911551.wav,neutral,0.8
audio/1613918889807.wav,neutral,1.0
audio/1614847562846.wav,neutral,1.0
audio/1614847386616.wav,neutral,1.0
audio/1613493455834.wav,neutral,1.0
audio/1616245736534.wav,neutral,0.6
audio/1614249274022.wav,neutral,1.0
audio/1613329172939.wav,neutral,0.8
audio/1614348962732.wav,neutral,1.0
audio/1614550465360.wav,neutral,0.8
audio/1614602516817.wav,neutral,1.0
audio/1614250399414.wav,neutral,1.0
audio/1620376962377.wav,neutral,0.8
audio/1614171895872.wav,neutral,1.0
audio/1614171815747.wav,neutral,1.0
audio/1613323182934.wav,neutral,0.8
audio/1614147303951.wav,neutral,0.8
audio/1613063270522.wav,neutral,0.8
audio/1613406275579.wav,neutral,0.8
audio/1613406539515.wav,neutral,1.0
audio/1613485438345.wav,no_agreement,0.4
audio/1613329222851.wav,neutral,1.0
audio/1616882387085.wav,neutral,0.8
audio/1613407765208.wav,neutral,0.8
audio/1614358281132.wav,neutral,1.0
audio/1614279426045.wav,neutral,1.0
audio/1613478586363.wav,neutral,0.8
audio/1614175680872.wav,neutral,1.0
audio/1613831524509.wav,neutral,1.0
audio/1619253378365.wav,neutral,0.8
audio/1613832054655.wav,neutral,1.0
audio/1614093692142.wav,neutral,1.0
audio/1614156858837.wav,neutral,1.0
audio/1613554091697.wav,neutral,1.0
audio/1614358359067.wav,neutral,1.0
audio/1614576385649.wav,neutral,1.0
audio/1614087465329.wav,neutral,0.6
audio/1614196983503.wav,neutral,1.0
audio/1614409644051.wav,neutral,1.0
audio/1615415323494.wav,no_agreement,0.4
audio/1613339021771.wav,neutral,1.0
audio/1613477774945.wav,neutral,0.6
audio/1614550679118.wav,neutral,1.0
audio/1613323367435.wav,neutral,0.6
audio/1613120132474.wav,neutral,0.6
audio/1613119450389.wav,neutral,1.0
audio/1614030140976.wav,neutral,1.0
audio/1615738474229.wav,neutral,0.8
audio/1614764886360.wav,neutral,0.4
audio/1613319917915.wav,neutral,1.0
audio/1613823305205.wav,neutral,1.0
audio/1615416560804.wav,neutral,0.6
audio/1613823813414.wav,neutral,1.0
audio/1613323422958.wav,sadness,0.4
audio/1614602061746.wav,neutral,0.8
audio/1615891589336.wav,neutral,1.0
audio/1614349644607.wav,no_agreement,0.4
audio/1614246815697.wav,anger,0.6
audio/1614030082813.wav,neutral,1.0
audio/1614112238267.wav,neutral,1.0
audio/1614174606992.wav,neutral,1.0
audio/1613832028064.wav,neutral,1.0
audio/1617962461864.wav,neutral,1.0
audio/1614765028802.wav,neutral,1.0
audio/1614348904230.wav,neutral,0.8
audio/1613377688754.wav,neutral,1.0
audio/1613299733566.wav,neutral,1.0
audio/1614787070288.wav,neutral,1.0
audio/1614251164787.wav,neutral,1.0
audio/1614626304949.wav,neutral,1.0
audio/1614243609196.wav,neutral,1.0
audio/1613671630733.wav,neutral,0.6
audio/1613408024968.wav,neutral,1.0
audio/1613466465317.wav,neutral,1.0
audio/1615190815184.wav,neutral,0.6
audio/1613492057235.wav,no_agreement,0.4
audio/1614786786502.wav,neutral,1.0
audio/1613317395334.wav,neutral,0.8
audio/1614847519612.wav,neutral,1.0
audio/1615416304700.wav,neutral,0.6
audio/1614011419532.wav,neutral,1.0
audio/1616700825458.wav,neutral,1.0
audio/1613405909474.wav,neutral,1.0
audio/1613671648923.wav,neutral,0.6
audio/1614073086972.wav,neutral,0.8
audio/1613918492757.wav,happiness,0.6
audio/1613378711434.wav,neutral,0.8
audio/1613378032654.wav,neutral,1.0
audio/1613832277276.wav,neutral,0.8
audio/1614116407767.wav,neutral,0.6
audio/1614602122500.wav,neutral,1.0
audio/1614529646752.wav,neutral,0.8
audio/1614348976773.wav,neutral,1.0
audio/1613822476453.wav,no_agreement,0.4
audio/1614254373938.wav,neutral,0.8
audio/1614273924089.wav,neutral,1.0
audio/1614122383613.wav,neutral,0.8
audio/1617007608221.wav,neutral,0.8
audio/1613467125965.wav,neutral,0.8
audio/1613406809492.wav,neutral,0.6
audio/1617007512922.wav,neutral,1.0
audio/1614335282578.wav,neutral,1.0
audio/1613339026273.wav,surprise,0.6
audio/1613305401795.wav,neutral,0.6
audio/1613310761511.wav,neutral,0.8
audio/1613339042894.wav,neutral,1.0
audio/1615738079070.wav,neutral,1.0
audio/1613823356172.wav,no_agreement,0.4
audio/1613215203333.wav,neutral,0.8
audio/1615929482206.wav,neutral,1.0
audio/1614088065802.wav,neutral,0.6
audio/1613414554305.wav,neutral,1.0
audio/1613478190863.wav,neutral,1.0
audio/1613823916336.wav,neutral,0.8
audio/1614279386730.wav,neutral,1.0
audio/1613333927164.wav,neutral,1.0
audio/1614601721487.wav,neutral,1.0
audio/1614246925184.wav,neutral,0.8
audio/1616248693898.wav,neutral,1.0
audio/1613463164400.wav,neutral,1.0
audio/1614602608658.wav,neutral,1.0
audio/1616268676027.wav,no_agreement,0.4
audio/1619253478432.wav,neutral,1.0
audio/1613044729417.wav,neutral,1.0
audio/1614409086131.wav,neutral,1.0
audio/1613403466468.wav,no_agreement,0.4
audio/1616495479659.wav,neutral,1.0
audio/1616249882541.wav,neutral,0.8
audio/1614175405679.wav,neutral,0.8
audio/1616246283435.wav,neutral,1.0
audio/1614273987044.wav,neutral,0.6
audio/1620217659613.wav,neutral,1.0
audio/1613334978908.wav,no_agreement,0.4
audio/1613339673421.wav,neutral,1.0
audio/1616882377204.wav,neutral,0.6
audio/1613930415814.wav,surprise,0.8
audio/1615542619441.wav,neutral,1.0
audio/1613406307299.wav,neutral,0.8
audio/1614191029272.wav,neutral,0.6
audio/1613327155257.wav,sadness,0.4
audio/1615758127513.wav,sadness,0.6
audio/1614626253351.wav,neutral,0.8
audio/1614242018846.wav,neutral,0.6
audio/1613930596366.wav,neutral,1.0
audio/1613658366455.wav,neutral,1.0
audio/1613991847512.wav,neutral,1.0
audio/1614448555734.wav,neutral,0.8
audio/1613043829430.wav,neutral,0.8
audio/1614152751140.wav,neutral,0.6
audio/1613338836844.wav,neutral,1.0
audio/1613824117035.wav,neutral,1.0
audio/1614174046899.wav,neutral,0.8
audio/1613325144711.wav,neutral,0.6
audio/1613326667304.wav,neutral,1.0
audio/1614576407230.wav,neutral,0.8
audio/1614550270809.wav,neutral,0.8
audio/1613478940869.wav,neutral,1.0
audio/1614680353410.wav,neutral,1.0
audio/1613478412129.wav,neutral,1.0
audio/1613321424215.wav,happiness,0.6
audio/1614547214541.wav,neutral,1.0
audio/1613671608349.wav,neutral,0.6
audio/1616882368864.wav,neutral,0.6
audio/1613919307618.wav,neutral,0.6
audio/1614335608770.wav,sadness,0.6
audio/1614764924896.wav,neutral,0.6
audio/1614156687251.wav,neutral,1.0
audio/1613378605502.wav,neutral,1.0
audio/1613066653670.wav,neutral,1.0
audio/1613641675206.wav,neutral,1.0
audio/1614715343177.wav,neutral,0.8
audio/1616253012289.wav,neutral,1.0
audio/1614626971439.wav,neutral,0.8
audio/1613119275011.wav,neutral,1.0
audio/1620665800793.wav,neutral,0.4
audio/1614279323635.wav,neutral,0.8
audio/1614278075905.wav,neutral,0.8
audio/1614249335671.wav,neutral,1.0
audio/1613405894288.wav,neutral,0.6
audio/1613316269431.wav,neutral,1.0
audio/1614348896243.wav,neutral,1.0
audio/1613065299169.wav,neutral,1.0
audio/1613824229531.wav,neutral,0.8
audio/1617963322706.wav,neutral,1.0
audio/1613493338583.wav,no_agreement,0.4
audio/1614111932143.wav,no_agreement,0.4
audio/1613407895039.wav,neutral,0.8
audio/1614786703165.wav,neutral,0.8
audio/1614451055947.wav,neutral,1.0
audio/1615110618273.wav,neutral,1.0
audio/1613466631612.wav,neutral,1.0
audio/1613918741369.wav,neutral,1.0
audio/1615542639791.wav,neutral,1.0
audio/1613481904222.wav,neutral,0.8
audio/1616251824104.wav,neutral,1.0
audio/1614109898304.wav,neutral,1.0
audio/1614450908451.wav,surprise,0.6
audio/1613491267401.wav,neutral,0.8
audio/1614279036870.wav,neutral,0.8
audio/1616245692273.wav,no_agreement,0.4
audio/1613119293666.wav,neutral,1.0
audio/1616075367204.wav,neutral,0.6
audio/1613816819028.wav,neutral,0.6
audio/1613215031560.wav,neutral,0.8
audio/1613816527574.wav,neutral,0.8
audio/1614083422412.wav,neutral,1.0
audio/1615416615983.wav,neutral,0.6
audio/1614420275571.wav,neutral,1.0
audio/1614764893530.wav,neutral,0.8
audio/1614349597176.wav,neutral,0.6
audio/1613403841701.wav,neutral,1.0
audio/1613656681205.wav,neutral,0.8
audio/1614175018161.wav,neutral,0.6
audio/1613323456724.wav,neutral,0.6
audio/1614086511881.wav,neutral,0.8
audio/1614093745400.wav,neutral,1.0
audio/1613215079998.wav,neutral,1.0
audio/1614114364262.wav,neutral,0.8
audio/1614264184042.wav,neutral,1.0
audio/1614166661268.wav,neutral,1.0
audio/1615227864666.wav,neutral,0.4
audio/1614279267010.wav,neutral,1.0
audio/1613467170026.wav,neutral,1.0
audio/1613305544312.wav,neutral,1.0
audio/1615227469088.wav,neutral,1.0
audio/1615123883701.wav,neutral,0.8
audio/1613329004106.wav,no_agreement,0.4
audio/1613063234854.wav,neutral,0.6
audio/1613407779542.wav,neutral,0.8
audio/1614175397954.wav,neutral,0.8
audio/1614275228470.wav,neutral,0.6
audio/1613404585390.wav,neutral,0.8
audio/1614122495349.wav,neutral,0.6
audio/1613058314018.wav,neutral,0.4
audio/1614847730126.wav,neutral,1.0
audio/1614409743480.wav,neutral,0.8
audio/1614335640580.wav,neutral,0.8
audio/1616866816525.wav,neutral,0.8
audio/1613244857550.wav,neutral,0.6
audio/1613512810298.wav,neutral,1.0
audio/1614147156755.wav,neutral,0.6
audio/1620377087571.wav,neutral,0.8
audio/1613918051631.wav,neutral,0.8
audio/1614249397728.wav,neutral,1.0
audio/1614847625985.wav,neutral,1.0
audio/1614191130111.wav,neutral,1.0
audio/1616340241535.wav,neutral,0.8
audio/1613478059576.wav,neutral,1.0
audio/1614147140056.wav,neutral,0.8
audio/1616270567718.wav,neutral,0.6
audio/1613493127264.wav,neutral,1.0
audio/1613493557562.wav,neutral,1.0
audio/1614335658799.wav,neutral,1.0
audio/1612982177353.wav,neutral,0.6
audio/1614162231222.wav,neutral,0.8
audio/1614279047764.wav,neutral,0.8
audio/1615138634253.wav,sadness,0.6
audio/1617963075171.wav,neutral,1.0
audio/1615371961564.wav,neutral,0.8
audio/1615123445799.wav,neutral,1.0
audio/1614278178830.wav,neutral,1.0
audio/1613338587151.wav,neutral,1.0
audio/1613512849905.wav,neutral,1.0
audio/1614198189594.wav,neutral,1.0
audio/1616251656232.wav,neutral,1.0
audio/1619519041541.wav,neutral,1.0
audio/1613917885872.wav,neutral,0.6
audio/1613467120257.wav,neutral,1.0
audio/1614119317624.wav,neutral,1.0
audio/1614864019900.wav,neutral,0.8
audio/1612982064633.wav,neutral,0.6
audio/1614340488547.wav,neutral,1.0
audio/1614420879071.wav,neutral,1.0
audio/1615833038055.wav,neutral,1.0
audio/1613485593459.wav,neutral,0.8
audio/1613831889389.wav,neutral,1.0
audio/1614513967312.wav,neutral,1.0
audio/1616246205036.wav,neutral,0.8
audio/1614112261698.wav,neutral,0.6
audio/1614626213207.wav,neutral,0.8
audio/1614450845366.wav,neutral,0.6
audio/1614174542484.wav,neutral,0.4
audio/1614550474850.wav,anger,0.6
audio/1613327097468.wav,neutral,0.6
audio/1613671537787.wav,neutral,0.8
audio/1613305503984.wav,neutral,1.0
audio/1613836833732.wav,neutral,1.0
audio/1613919169132.wav,neutral,0.8
audio/1616256167738.wav,neutral,1.0
audio/1614880400216.wav,neutral,0.8
audio/1613063438458.wav,neutral,1.0
audio/1613119743842.wav,neutral,1.0
audio/1614169781218.wav,neutral,0.8
audio/1614576414098.wav,neutral,1.0
audio/1616495465026.wav,neutral,1.0
audio/1614448070151.wav,neutral,0.8
audio/1614274003359.wav,neutral,1.0
audio/1613404829290.wav,neutral,1.0
audio/1613405915294.wav,neutral,1.0
audio/1613338773548.wav,neutral,1.0
audio/1615832949856.wav,neutral,0.8
audio/1616149598139.wav,neutral,0.8
audio/1614798949779.wav,neutral,1.0
audio/1614279217741.wav,neutral,0.8
audio/1615758036704.wav,sadness,0.8
audio/1614279158557.wav,neutral,1.0
audio/1615104380684.wav,neutral,0.8
audio/1616251554745.wav,neutral,0.6
audio/1614767888409.wav,neutral,0.8
audio/1614715268779.wav,neutral,1.0
audio/1614626185122.wav,neutral,1.0
audio/1617648405311.wav,neutral,0.6
audio/1614576493518.wav,neutral,1.0
audio/1616245780673.wav,neutral,0.8
audio/1613405818969.wav,neutral,0.8
audio/1613478823148.wav,neutral,0.8
audio/1613302836307.wav,neutral,0.6
audio/1615738423663.wav,neutral,1.0
audio/1615123460006.wav,neutral,1.0
audio/1615123911186.wav,neutral,0.8
audio/1620376687342.wav,neutral,1.0
audio/1613466331765.wav,neutral,1.0
audio/1616495273168.wav,anger,0.6
audio/1614680333075.wav,neutral,1.0
audio/1615555223381.wav,neutral,0.8
audio/1614279092838.wav,neutral,1.0
audio/1613317280313.wav,neutral,1.0
audio/1614030447126.wav,neutral,1.0
audio/1614243579673.wav,neutral,1.0
audio/1613832207527.wav,neutral,0.8
audio/1615110555615.wav,neutral,1.0
audio/1614086369147.wav,neutral,1.0
audio/1616246288977.wav,neutral,1.0
audio/1615738679223.wav,neutral,1.0
audio/1615227922878.wav,neutral,1.0
audio/1614147382701.wav,neutral,0.6
audio/1613325200339.wav,neutral,1.0
audio/1616245988221.wav,neutral,1.0
audio/1613405919455.wav,neutral,1.0
audio/1613772074309.wav,sadness,0.8
audio/1616245069031.wav,neutral,0.8
audio/1613310715257.wav,neutral,0.8
audio/1613326806514.wav,neutral,0.8
audio/1613492691267.wav,neutral,0.8
audio/1613493402991.wav,neutral,0.8
audio/1613077455358.wav,neutral,0.6
audio/1613492983150.wav,neutral,1.0
audio/1613423262575.wav,neutral,0.8
audio/1614122633201.wav,neutral,1.0
audio/1615736476563.wav,neutral,1.0
audio/1616245403343.wav,neutral,0.8
audio/1613223341638.wav,neutral,1.0
audio/1614266220786.wav,neutral,0.8
audio/1616246182025.wav,neutral,0.8
audio/1614184297284.wav,neutral,0.8
audio/1613216117857.wav,neutral,0.8
audio/1613406366817.wav,neutral,1.0
audio/1614266178914.wav,neutral,1.0
audio/1613478227571.wav,neutral,0.8
audio/1614278996102.wav,neutral,1.0
audio/1614358847927.wav,sadness,0.8
audio/1613339058408.wav,neutral,0.8
audio/1613378654714.wav,neutral,1.0
audio/1614175688267.wav,neutral,0.8
audio/1614278856821.wav,neutral,1.0
audio/1613066637279.wav,neutral,1.0
audio/1613577095294.wav,no_agreement,0.4
audio/1614799009428.wav,neutral,1.0
audio/1613065325207.wav,neutral,1.0
audio/1616245371391.wav,neutral,0.8
audio/1613061908738.wav,neutral,0.8
audio/1614602639209.wav,neutral,1.0
audio/1615378662331.wav,neutral,1.0
audio/1615416145038.wav,neutral,0.8
audio/1613327141013.wav,no_agreement,0.4
audio/1614162223305.wav,neutral,1.0
audio/1614147364567.wav,neutral,1.0
audio/1614451006958.wav,neutral,0.8
audio/1613425573079.wav,neutral,1.0
audio/1614175640591.wav,neutral,0.6
audio/1616249606792.wav,no_agreement,0.4
audio/1613861026478.wav,neutral,1.0
audio/1614277840902.wav,neutral,0.8
audio/1614409850692.wav,neutral,0.8
audio/1614576421835.wav,neutral,0.6
audio/1614450871131.wav,neutral,1.0
audio/1614174916622.wav,neutral,1.0
audio/1613512752228.wav,neutral,1.0
audio/1613326921630.wav,neutral,0.6
audio/1613323684302.wav,neutral,1.0
audio/1613406420828.wav,neutral,0.8
audio/1614468210879.wav,neutral,1.0
audio/1614550030550.wav,neutral,1.0
audio/1617007531156.wav,neutral,0.8
audio/1613302928508.wav,neutral,1.0
audio/1616269353036.wav,neutral,1.0
audio/1614958293045.wav,neutral,0.6
audio/1613830756011.wav,neutral,0.8
audio/1614166911775.wav,neutral,1.0
audio/1615324781570.wav,neutral,0.8
audio/1615228373094.wav,neutral,1.0
audio/1614509764966.wav,neutral,1.0
audio/1615104437412.wav,neutral,1.0
audio/1614175196733.wav,neutral,1.0
audio/1615228252923.wav,neutral,1.0
audio/1613663570551.wav,anger,0.6
audio/1614349561491.wav,neutral,1.0
audio/1613658150451.wav,neutral,0.8
audio/1613492668922.wav,neutral,0.8
audio/1614348912481.wav,neutral,0.6
audio/1614409427046.wav,neutral,1.0
audio/1614802378346.wav,neutral,1.0
audio/1615736526664.wav,neutral,1.0
audio/1614958611756.wav,neutral,1.0
audio/1614275047487.wav,neutral,1.0
audio/1620217643555.wav,neutral,1.0
audio/1614174138914.wav,neutral,0.8
audio/1614201821622.wav,neutral,1.0
audio/1613378545203.wav,neutral,1.0
audio/1613645382753.wav,neutral,1.0
audio/1613645658501.wav,neutral,0.8
audio/1614028752700.wav,neutral,0.8
audio/1614030482994.wav,neutral,1.0
audio/1614880144311.wav,neutral,0.8
audio/1614679712403.wav,neutral,1.0
audio/1619253596527.wav,neutral,1.0
audio/1616147729399.wav,neutral,1.0
audio/1613825473638.wav,neutral,0.8
audio/1613493294527.wav,neutral,1.0
audio/1614091141145.wav,neutral,1.0
audio/1614030099887.wav,neutral,1.0
audio/1613403410693.wav,neutral,1.0
audio/1614674007961.wav,neutral,1.0
audio/1614011378260.wav,neutral,0.8
audio/1613325901242.wav,neutral,1.0
audio/1613671655905.wav,sadness,0.6
audio/1613406104535.wav,neutral,1.0
audio/1613492004692.wav,neutral,0.6
audio/1614011392302.wav,neutral,1.0
audio/1613326701382.wav,neutral,1.0
audio/1613478255256.wav,neutral,1.0
audio/1615415962909.wav,neutral,0.8
audio/1616149706120.wav,neutral,0.6
audio/1615228427354.wav,neutral,1.0
audio/1613493544573.wav,neutral,1.0
audio/1616244144875.wav,neutral,1.0
audio/1615737723952.wav,neutral,0.4
audio/1613062662081.wav,neutral,1.0
audio/1613492713892.wav,neutral,1.0
audio/1614450900569.wav,neutral,0.8
audio/1614529483266.wav,neutral,1.0
audio/1613918355637.wav,neutral,0.6
audio/1620376491935.wav,neutral,0.8
audio/1613215094723.wav,neutral,1.0
audio/1614251417932.wav,neutral,0.8
audio/1613918509840.wav,neutral,1.0
audio/1613495756915.wav,neutral,0.6
audio/1614674156480.wav,neutral,1.0
audio/1613338424567.wav,neutral,0.6
audio/1616495437690.wav,neutral,1.0
audio/1613919030014.wav,neutral,1.0
audio/1615227484133.wav,neutral,1.0
audio/1615738619526.wav,neutral,0.8
audio/1614550198677.wav,neutral,1.0
audio/1613317409559.wav,neutral,1.0
audio/1613491910508.wav,neutral,1.0
audio/1614240535967.wav,no_agreement,0.4
audio/1614162259378.wav,neutral,1.0
audio/1614409419210.wav,neutral,0.6
audio/1613316317746.wav,neutral,0.8
audio/1613478347293.wav,neutral,1.0
audio/1614409688791.wav,neutral,0.8
audio/1613327134049.wav,sadness,0.6
audio/1613832433484.wav,neutral,0.8
audio/1615416549459.wav,neutral,0.8
audio/1614274305725.wav,neutral,0.6
audio/1613656724015.wav,neutral,0.8
audio/1613407602176.wav,neutral,1.0
audio/1613918765330.wav,neutral,1.0
audio/1614169892378.wav,neutral,1.0
audio/1614147116759.wav,neutral,0.8
audio/1614278278991.wav,neutral,0.8
audio/1613223259718.wav,neutral,1.0
audio/1613119503026.wav,neutral,0.6
audio/1614684678069.wav,neutral,0.8
audio/1614880206554.wav,neutral,1.0
audio/1614274476759.wav,neutral,1.0
audio/1613592928482.wav,neutral,0.8
audio/1614201685745.wav,no_agreement,0.4
audio/1614242156517.wav,neutral,0.6
audio/1614087426623.wav,neutral,1.0
audio/1614095998084.wav,neutral,1.0
audio/1615500561402.wav,neutral,0.8
audio/1613387759139.wav,neutral,0.6
audio/1613657708254.wav,neutral,1.0
audio/1613329190065.wav,neutral,0.8
audio/1614409320407.wav,neutral,1.0
audio/1613477963304.wav,neutral,1.0
audio/1614274079456.wav,neutral,1.0
audio/1615378477375.wav,neutral,0.8
audio/1614271444064.wav,neutral,0.8
audio/1616245269641.wav,neutral,1.0
audio/1614243522257.wav,neutral,0.8
audio/1613338564506.wav,neutral,1.0
audio/1616246153671.wav,neutral,1.0
audio/1614251451812.wav,neutral,0.8
audio/1615371860458.wav,neutral,0.8
