file,anger,disgust,fear,happiness,neutral,sadness,surprise
audio/1614172252432.wav,1,0,4,0,0,0,0
audio/1613326799216.wav,0,0,3,0,0,2,0
audio/1616249842453.wav,0,0,3,0,2,0,0
audio/1613577216888.wav,0,1,3,0,0,1,0
audio/1614409652391.wav,0,0,1,0,1,0,3
audio/1615371984787.wav,0,0,3,0,1,1,0
audio/1613930084653.wav,0,0,1,3,0,1,0
audio/1614420293012.wav,0,0,1,0,1,2,1
audio/1614349658722.wav,0,0,4,0,0,1,0
audio/1614147085565.wav,0,0,1,1,1,0,2
audio/1613825473030.wav,0,1,2,0,0,0,2
audio/1613685063349.wav,0,0,3,0,0,2,0
audio/1616253058229.wav,0,0,3,0,2,0,0
audio/1612982107968.wav,0,0,1,0,0,4,0
audio/1614191475322.wav,0,0,3,0,0,2,0
audio/1614030511650.wav,0,0,3,0,0,2,0
audio/1615738451202.wav,0,0,3,0,1,1,0
audio/1614278910383.wav,1,0,1,0,0,0,3
audio/1614088030546.wav,0,0,1,1,0,1,2
audio/1613823945126.wav,0,0,2,0,0,1,2
audio/1613062699189.wav,0,0,5,0,0,0,0
audio/1616075022943.wav,0,0,3,0,0,2,0
audio/1613327288825.wav,0,0,2,0,0,3,0
audio/1613478340700.wav,0,0,1,0,0,3,1
audio/1613492107552.wav,0,0,4,0,0,1,0
audio/1615737861362.wav,0,0,3,0,1,1,0
audio/1613472714743.wav,0,1,4,0,0,0,0
audio/1614114564851.wav,2,0,2,0,0,1,0
audio/1613339069166.wav,0,0,1,0,0,4,0
audio/1614627135820.wav,0,0,3,0,0,0,2
audio/1616270013770.wav,0,0,3,0,2,0,0
audio/1614626416618.wav,0,0,5,0,0,0,0
audio/1613493594925.wav,0,0,3,0,0,1,1
audio/1614273998116.wav,0,0,4,0,1,0,0
audio/1613401616187.wav,0,0,3,0,1,0,1
audio/1614166709326.wav,0,0,4,0,0,1,0
audio/1614274858834.wav,0,0,5,0,0,0,0
audio/1613329105557.wav,1,1,3,0,0,0,0
audio/1616246435625.wav,0,0,1,0,1,3,0
audio/1613830781780.wav,0,0,1,0,4,0,0
audio/1614409445929.wav,0,0,2,0,0,1,2
audio/1614274449418.wav,0,0,3,0,0,1,1
audio/1616269740628.wav,0,0,1,0,2,2,0
audio/1614029444032.wav,0,0,1,0,0,4,0
audio/1613157178139.wav,0,0,3,0,0,2,0
audio/1613645670166.wav,0,0,3,1,0,0,1
audio/1613930460583.wav,0,0,4,0,0,1,0
audio/1613491903037.wav,0,0,3,1,0,0,1
audio/1613463171877.wav,0,0,5,0,0,0,0
audio/1613824302490.wav,0,1,3,0,0,1,0
audio/1614274246172.wav,0,0,3,0,0,0,2
audio/1613338898711.wav,0,1,3,0,0,1,0
audio/1614602543665.wav,0,0,4,0,1,0,0
audio/1613919234480.wav,0,1,1,0,0,0,3
audio/1614610477739.wav,0,0,4,0,0,0,1
audio/1613326742854.wav,0,0,3,0,0,2,0
audio/1614183789321.wav,0,0,4,0,1,0,0
audio/1614880348499.wav,0,0,2,0,1,2,0
audio/1615738163435.wav,0,0,4,0,0,1,0
audio/1614958778202.wav,1,0,3,1,0,0,0
audio/1613658247178.wav,0,0,3,1,0,0,1
audio/1614119959612.wav,0,1,2,1,1,0,0
audio/1614087768116.wav,0,0,3,0,0,2,0
audio/1613338399199.wav,0,0,1,0,0,4,0
audio/1613062763688.wav,0,0,1,0,0,4,0
audio/1613491952558.wav,0,0,2,1,0,1,1
audio/1613467139346.wav,1,1,2,0,0,1,0
audio/1615371795472.wav,0,0,2,0,2,1,0
audio/1614174161610.wav,0,0,4,0,0,1,0
audio/1614548717759.wav,0,0,1,0,0,4,0
audio/1614146875855.wav,0,0,5,0,0,0,0
audio/1614175608269.wav,1,0,2,0,0,1,1
audio/1615228286006.wav,0,1,1,3,0,0,0
audio/1613472478241.wav,0,0,5,0,0,0,0
audio/1613338989761.wav,0,0,2,0,0,3,0
audio/1614271397276.wav,0,0,4,0,0,1,0
audio/1613302972106.wav,0,1,2,0,1,0,1
audio/1614254408309.wav,0,0,1,0,0,0,4
audio/1614072972845.wav,0,0,1,0,0,3,1
audio/1613919360325.wav,0,0,0,3,1,0,1
audio/1616245022610.wav,0,0,0,1,1,0,3
audio/1615738920555.wav,0,0,0,5,0,0,0
audio/1614958506134.wav,0,0,0,1,0,0,4
audio/1613492662755.wav,0,0,1,3,1,0,0
audio/1614409551340.wav,0,0,0,4,0,0,1
audio/1615228268153.wav,0,0,0,3,2,0,0
audio/1616866826848.wav,0,0,0,5,0,0,0
audio/1614550696562.wav,0,0,0,4,0,0,1
audio/1616075154834.wav,0,0,1,3,0,1,0
audio/1613493155505.wav,1,0,0,3,1,0,0
audio/1612883354832.wav,1,0,0,4,0,0,0
audio/1614277800703.wav,0,0,0,5,0,0,0
audio/1613327276835.wav,0,0,0,3,0,0,2
audio/1614335571098.wav,0,0,0,1,4,0,0
audio/1614349485258.wav,0,0,0,2,3,0,0
audio/1614847276841.wav,0,0,0,5,0,0,0
audio/1615891170569.wav,0,0,0,5,0,0,0
audio/1616244104573.wav,0,0,0,3,0,0,2
audio/1613832282323.wav,2,0,0,3,0,0,0
audio/1616244020491.wav,0,0,0,3,1,0,1
audio/1614114613400.wav,1,0,0,1,0,0,3
audio/1614243600126.wav,0,0,0,2,2,1,0
audio/1616269823567.wav,0,0,0,1,4,0,0
audio/1613823877854.wav,0,0,0,5,0,0,0
audio/1615123670029.wav,0,1,0,3,0,0,1
audio/1614259545606.wav,0,0,0,5,0,0,0
audio/1614086576471.wav,0,0,0,5,0,0,0
audio/1613323567557.wav,0,0,0,5,0,0,0
audio/1613215737835.wav,0,0,0,3,1,0,1
audio/1613319852219.wav,0,0,0,3,1,1,0
audio/1614017863427.wav,0,0,0,5,0,0,0
audio/1613671602606.wav,0,0,0,3,0,1,1
audio/1613467031843.wav,0,0,0,1,0,2,2
audio/1616505620223.wav,2,0,0,2,0,1,0
audio/1614375121917.wav,0,0,0,5,0,0,0
audio/1613576816420.wav,0,0,0,5,0,0,0
audio/1616243948999.wav,1,0,0,1,2,0,1
audio/1615737737405.wav,0,0,0,5,0,0,0
audio/1614278970382.wav,0,0,0,5,0,0,0
audio/1614626475564.wav,0,0,0,5,0,0,0
audio/1613512759621.wav,0,0,0,4,0,0,1
audio/1614284629431.wav,0,0,0,5,0,0,0
audio/1614626961195.wav,0,0,0,2,3,0,0
audio/1613466904339.wav,1,0,0,3,0,0,1
audio/1613512866013.wav,0,0,0,3,0,0,2
audio/1616245015055.wav,1,0,0,3,0,0,1
audio/1614278743101.wav,0,0,0,2,0,0,3
audio/1613849655517.wav,0,0,0,3,0,0,2
audio/1612887937083.wav,1,0,0,1,3,0,0
audio/1614847506726.wav,0,0,0,4,0,0,1
audio/1614147372354.wav,0,0,0,3,0,0,2
audio/1614278526532.wav,0,0,0,3,0,0,2
audio/1615583562015.wav,0,0,0,1,0,0,4
audio/1613825778521.wav,0,0,0,2,2,0,1
audio/1613824242869.wav,0,0,0,3,0,1,1
audio/1614112422546.wav,0,1,0,4,0,0,0
audio/1616075230648.wav,0,0,0,5,0,0,0
audio/1614816553669.wav,0,0,0,5,0,0,0
audio/1613657866615.wav,0,0,0,4,0,0,1
audio/1616274209627.wav,0,0,0,4,0,0,1
audio/1614279368988.wav,0,0,0,1,0,0,4
audio/1614251412535.wav,0,0,0,5,0,0,0
audio/1613478444598.wav,0,0,0,5,0,0,0
audio/1614680303637.wav,0,0,0,2,0,0,3
audio/1614450854391.wav,0,0,0,5,0,0,0
audio/1614348574426.wav,0,0,0,4,1,0,0
audio/1616245053113.wav,0,0,0,1,3,0,1
audio/1614764803736.wav,3,0,0,2,0,0,0
audio/1613407650758.wav,0,0,0,1,1,0,3
audio/1616244064373.wav,0,0,0,2,1,0,2
audio/1614190719453.wav,2,0,0,1,2,0,0
audio/1614191327498.wav,1,0,2,1,0,0,1
audio/1613653192214.wav,0,1,0,3,0,0,1
audio/1613063120332.wav,0,0,0,3,0,0,2
audio/1616256684105.wav,0,1,0,1,3,0,0
audio/1613414440463.wav,0,0,0,2,2,0,1
audio/1613247089815.wav,0,0,0,3,0,0,2
audio/1614409605388.wav,0,0,0,2,0,0,3
audio/1614003259956.wav,0,1,0,4,0,0,0
audio/1614336679108.wav,0,0,0,5,0,0,0
audio/1613823853812.wav,0,0,0,2,0,0,3
audio/1615833059509.wav,0,0,0,3,2,0,0
audio/1614420979343.wav,0,0,0,4,0,0,1
audio/1615299331834.wav,0,0,2,1,0,2,0
audio/1613478575374.wav,0,0,0,5,0,0,0
audio/1615228713416.wav,0,0,0,4,0,0,1
audio/1613477974347.wav,0,0,0,5,0,0,0
audio/1615107980634.wav,0,0,0,1,0,3,1
audio/1614013761122.wav,0,1,0,4,0,0,0
audio/1613338842014.wav,0,0,0,1,3,0,1
audio/1616244034215.wav,0,0,0,3,1,0,1
audio/1614184341121.wav,0,0,0,1,1,0,3
audio/1613404719787.wav,0,0,0,2,0,0,3
audio/1616250000126.wav,1,1,0,2,1,0,0
audio/1615227117631.wav,1,0,0,4,0,0,0
audio/1613645303461.wav,0,0,0,5,0,0,0
audio/1614880275941.wav,0,0,0,5,0,0,0
audio/1614147064956.wav,0,0,0,5,0,0,0
audio/1613512665125.wav,0,0,0,4,0,0,1
audio/1613663495474.wav,1,0,0,3,1,0,0
audio/1614368123813.wav,0,0,0,4,0,0,1
audio/1613830896619.wav,0,0,0,1,0,0,4
audio/1614093758179.wav,0,0,1,1,2,0,1
audio/1614274466099.wav,1,0,0,4,0,0,0
audio/1614279343836.wav,0,0,0,4,1,0,0
audio/1616245058563.wav,0,0,0,3,0,1,1
audio/1614093732307.wav,0,0,0,2,1,0,2
audio/1614764956448.wav,1,0,0,2,1,0,1
audio/1615832874629.wav,0,0,0,3,2,0,0
audio/1614147245355.wav,2,0,0,1,2,0,0
audio/1614112352906.wav,0,0,0,5,0,0,0
audio/1614112128047.wav,0,1,0,4,0,0,0
audio/1616251790925.wav,0,0,0,5,0,0,0
audio/1614147233936.wav,0,0,0,5,0,0,0
audio/1613065337688.wav,0,0,0,2,2,1,0
audio/1614687927576.wav,0,0,0,1,3,0,1
audio/1615555209489.wav,0,0,0,3,0,1,1
audio/1615371723321.wav,2,0,0,1,2,0,0
audio/1614534204205.wav,0,0,0,5,0,0,0
audio/1613930682243.wav,0,0,0,4,1,0,0
audio/1615228755913.wav,0,0,0,3,0,0,2
audio/1613772229909.wav,0,0,0,4,0,0,1
audio/1613512557793.wav,0,0,0,4,0,0,1
audio/1614768008480.wav,0,0,0,2,0,0,3
audio/1614112242041.wav,0,0,0,5,0,0,0
audio/1614011305212.wav,1,0,0,3,0,0,1
audio/1615072956410.wav,0,0,0,4,0,0,1
audio/1614550286387.wav,1,0,0,4,0,0,0
audio/1614278910016.wav,0,0,0,5,0,0,0
audio/1614787036348.wav,1,0,0,2,0,0,2
audio/1614152913733.wav,0,0,0,2,0,0,3
audio/1613592898499.wav,0,0,0,1,0,0,4
audio/1613466889465.wav,0,0,0,1,0,0,4
audio/1614084058943.wav,0,0,0,5,0,0,0
audio/1613478908696.wav,0,0,0,4,0,0,1
audio/1616269397400.wav,2,0,0,1,1,0,1
audio/1613822526400.wav,0,0,0,2,0,1,2
audio/1614030379405.wav,0,0,0,4,1,0,0
audio/1613461166490.wav,0,0,0,3,0,2,0
audio/1616253094124.wav,0,0,0,4,0,0,1
audio/1614349025610.wav,0,0,0,5,0,0,0
audio/1613378726445.wav,0,0,0,1,4,0,0
audio/1614602132712.wav,0,0,0,3,0,0,2
audio/1614602428269.wav,1,0,3,1,0,0,0
audio/1614249533282.wav,0,0,0,4,0,0,1
audio/1613832346122.wav,0,0,0,5,0,0,0
audio/1614250496751.wav,0,0,0,3,0,0,2
audio/1614602335929.wav,0,0,0,4,0,0,1
audio/1613395569058.wav,0,0,0,4,0,0,1
audio/1614112125945.wav,0,0,0,3,0,0,2
audio/1614547261222.wav,0,0,0,3,0,1,1
audio/1614086147841.wav,2,0,0,3,0,0,0
audio/1615583543699.wav,0,0,0,2,0,0,3
audio/1613406091448.wav,0,0,0,4,1,0,0
audio/1613339918982.wav,0,0,0,5,0,0,0
audio/1613763996979.wav,0,0,0,3,1,0,1
audio/1613302891879.wav,0,0,0,5,0,0,0
audio/1612887913482.wav,0,1,0,3,1,0,0
audio/1614200124236.wav,0,0,0,1,0,1,3
audio/1614274268163.wav,0,0,0,1,0,0,4
audio/1613321617504.wav,0,1,1,3,0,0,0
audio/1615920839340.wav,0,0,0,2,0,0,3
audio/1614030701955.wav,0,0,0,3,0,0,2
audio/1614273906824.wav,1,0,0,2,0,0,2
audio/1614278663171.wav,0,0,0,4,0,0,1
audio/1613831921114.wav,0,0,0,5,0,0,0
audio/1614156893162.wav,0,0,0,3,2,0,0
audio/1615371566633.wav,1,1,0,1,0,0,2
audio/1613310752332.wav,0,0,0,2,0,0,3
audio/1613339843423.wav,0,0,0,5,0,0,0
audio/1613329097863.wav,0,0,0,5,0,0,0
audio/1613326571235.wav,0,0,0,1,0,0,4
audio/1617784143616.wav,1,0,0,1,2,0,1
audio/1615378511899.wav,0,0,0,5,0,0,0
audio/1613823687083.wav,0,0,0,4,0,0,1
audio/1614108034399.wav,0,0,0,5,0,0,0
audio/1614277994755.wav,0,0,0,4,0,1,0
audio/1613463024944.wav,0,0,0,4,0,0,1
audio/1614174645714.wav,0,0,0,5,0,0,0
audio/1614513978237.wav,0,0,0,3,1,0,1
audio/1613656806083.wav,0,0,0,4,0,0,1
audio/1613930531414.wav,2,0,0,3,0,0,0
audio/1614802368182.wav,0,0,0,4,0,0,1
audio/1615227970826.wav,0,0,0,5,0,0,0
audio/1614509736542.wav,3,0,0,1,1,0,0
audio/1614173989502.wav,1,0,0,2,1,0,1
audio/1613678589864.wav,2,0,0,2,0,0,1
audio/1615228832679.wav,0,0,0,5,0,0,0
audio/1613671668590.wav,0,0,0,3,1,0,1
audio/1613067678764.wav,0,0,0,4,1,0,0
audio/1614254186044.wav,0,0,0,5,0,0,0
audio/1616249534001.wav,0,0,0,3,0,0,2
audio/1615497039740.wav,0,0,0,3,0,0,2
audio/1613466777974.wav,0,0,0,1,0,0,4
audio/1614576448834.wav,1,0,0,2,2,0,0
audio/1614030068481.wav,0,0,0,2,0,0,3
audio/1613406291460.wav,0,0,0,2,1,0,2
audio/1613825555982.wav,0,0,0,5,0,0,0
audio/1614958810342.wav,0,0,0,2,1,0,2
audio/1615555061537.wav,1,0,0,3,0,0,1
audio/1614251171000.wav,0,0,0,4,1,0,0
audio/1614715359778.wav,0,0,0,4,0,0,1
audio/1614114831260.wav,1,0,0,4,0,0,0
audio/1613823167262.wav,0,0,0,5,0,0,0
audio/1613338574631.wav,0,1,0,3,1,0,0
audio/1616505785036.wav,0,0,0,2,0,0,3
audio/1614409231413.wav,0,0,0,2,2,0,1
audio/1613378428710.wav,3,0,0,2,0,0,0
audio/1620376636214.wav,1,0,0,4,0,0,0
audio/1613387892819.wav,0,0,1,3,0,0,1
audio/1619519190175.wav,0,0,0,3,0,0,2
audio/1613405874207.wav,0,0,0,4,0,0,1
audio/1614174711469.wav,0,0,0,2,0,3,0
audio/1616866884257.wav,0,0,0,2,2,1,0
audio/1613492958722.wav,0,0,0,5,0,0,0
audio/1613492573147.wav,0,0,0,3,0,0,2
audio/1616866837724.wav,0,0,0,2,0,0,3
audio/1613327121114.wav,0,0,0,5,0,0,0
audio/1616866942277.wav,0,0,0,2,3,0,0
audio/1614251108400.wav,1,0,0,4,0,0,0
audio/1613339864784.wav,0,0,0,5,0,0,0
audio/1614175476914.wav,0,0,0,5,0,0,0
audio/1613836773090.wav,0,0,0,3,0,1,1
audio/1620377205683.wav,0,0,0,2,0,0,3
audio/1614348829077.wav,0,0,0,5,0,0,0
audio/1615415438463.wav,0,0,1,2,0,2,0
audio/1613918587799.wav,0,0,0,4,0,0,1
audio/1615299536846.wav,0,0,0,4,0,0,1
audio/1614030129403.wav,0,0,0,4,0,0,1
audio/1619519125369.wav,0,0,0,3,0,0,2
audio/1614802418140.wav,0,0,0,2,2,0,1
audio/1614112159190.wav,0,0,0,1,0,0,4
audio/1614011117114.wav,0,0,0,5,0,0,0
audio/1613478122995.wav,0,0,0,5,0,0,0
audio/1614274585082.wav,0,0,0,4,0,1,0
audio/1614171913619.wav,0,2,0,1,1,1,0
audio/1614279362480.wav,0,0,0,5,0,0,0
audio/1613321363889.wav,0,0,0,4,1,0,0
audio/1613918757390.wav,0,0,0,5,0,0,0
audio/1613816925638.wav,0,0,0,5,0,0,0
audio/1614764694297.wav,3,0,0,1,0,0,1
audio/1614880339526.wav,0,0,0,4,0,1,0
audio/1613823599454.wav,0,0,1,2,0,0,2
audio/1614450927421.wav,0,1,0,4,0,0,0
audio/1614030472550.wav,2,0,0,1,0,0,2
audio/1614259733043.wav,0,0,0,5,0,0,0
audio/1616253079075.wav,0,0,0,3,2,0,0
audio/1613325519021.wav,0,0,0,5,0,0,0
audio/1615929657870.wav,0,0,0,1,1,2,1
audio/1616010968423.wav,0,0,0,2,0,0,3
audio/1613063132088.wav,0,0,0,5,0,0,0
audio/1616246271690.wav,0,0,0,2,1,1,1
audio/1613338430994.wav,0,0,1,1,2,0,1
audio/1613327003240.wav,0,0,0,5,0,0,0
audio/1615555145682.wav,0,0,0,4,1,0,0
audio/1613405867615.wav,1,0,0,4,0,0,0
audio/1616245825117.wav,1,0,0,1,1,1,1
audio/1614448906518.wav,0,0,0,4,1,0,0
audio/1617007582226.wav,0,0,0,4,0,0,1
audio/1616700720985.wav,0,0,0,2,0,0,3
audio/1613492636421.wav,0,0,0,3,0,0,2
audio/1614687220963.wav,0,0,0,4,0,0,1
audio/1613466539698.wav,0,0,0,3,0,0,2
audio/1613492898736.wav,0,0,2,1,1,1,0
audio/1616256200698.wav,0,0,0,2,2,0,1
audio/1613377899483.wav,0,0,0,1,1,0,3
audio/1613671553659.wav,0,0,0,4,1,0,0
audio/1614550672427.wav,1,0,0,3,0,1,0
audio/1613771981879.wav,0,0,0,3,0,1,1
audio/1615296183985.wav,0,0,0,2,2,0,1
audio/1614610359873.wav,0,0,0,2,1,0,2
audio/1614340533413.wav,0,0,0,4,0,0,1
audio/1613326502757.wav,0,0,0,3,0,0,2
audio/1613657017360.wav,2,0,2,1,0,0,0
audio/1614165932588.wav,1,0,0,2,1,0,1
audio/1617007521036.wav,1,0,0,3,0,1,0
audio/1614767940547.wav,0,0,0,4,0,0,1
audio/1613919121048.wav,0,0,0,2,1,0,2
audio/1616348718540.wav,3,0,0,2,0,0,0
audio/1614348506652.wav,0,0,0,1,3,0,1
audio/1614549856094.wav,0,0,0,3,0,0,2
audio/1614274992503.wav,0,0,0,3,0,0,2
audio/1614765037196.wav,1,0,0,3,0,0,1
audio/1613641617627.wav,0,0,0,5,0,0,0
audio/1614082649743.wav,0,0,0,1,0,0,4
audio/1615738826144.wav,0,0,0,3,2,0,0
audio/1613338407651.wav,0,1,0,4,0,0,0
audio/1614029347502.wav,0,0,0,4,0,0,1
audio/1613327088577.wav,0,0,0,1,0,0,4
audio/1614764735087.wav,1,0,0,2,2,0,0
audio/1614118983977.wav,0,0,0,5,0,0,0
audio/1613061800388.wav,1,0,0,3,1,0,0
audio/1614087567892.wav,0,0,0,5,0,0,0
audio/1613478888025.wav,0,0,0,5,0,0,0
audio/1616248708703.wav,0,0,0,1,4,0,0
audio/1615738659434.wav,0,0,0,3,1,0,1
audio/1616882358867.wav,0,0,0,3,2,0,0
audio/1614626221120.wav,1,0,0,2,2,0,0
audio/1613466343533.wav,0,0,0,1,0,0,4
audio/1614274238379.wav,2,0,0,2,0,0,1
audio/1613678489640.wav,0,0,0,4,0,0,1
audio/1613816769596.wav,1,0,0,4,0,0,0
audio/1613492017091.wav,0,0,0,5,0,0,0
audio/1613302747507.wav,0,0,0,5,0,0,0
audio/1615500602723.wav,0,0,0,2,0,3,0
audio/1614543283028.wav,0,0,0,1,4,0,0
audio/1613849544260.wav,1,0,0,3,0,0,1
audio/1614152903429.wav,0,0,0,3,0,0,2
audio/1614506400483.wav,2,0,0,2,0,0,1
audio/1613822497465.wav,0,1,0,3,0,0,1
audio/1613403883090.wav,2,0,0,1,0,0,2
audio/1613836748711.wav,0,0,0,3,0,0,2
audio/1614409750768.wav,0,0,0,3,0,0,2
audio/1616252973131.wav,1,0,0,2,2,0,0
audio/1614119984479.wav,1,0,0,4,0,0,0
audio/1613062730718.wav,0,0,0,5,0,0,0
audio/1614242008068.wav,0,0,0,4,0,0,1
audio/1613412765844.wav,0,0,0,5,0,0,0
audio/1613493710966.wav,0,0,0,4,1,0,0
audio/1613223380039.wav,2,0,0,2,1,0,0
audio/1614011131897.wav,0,0,0,5,0,0,0
audio/1613466925823.wav,0,0,0,3,2,0,0
audio/1613319909958.wav,0,0,0,3,0,0,2
audio/1613339062863.wav,0,0,0,1,1,0,3
audio/1613830406634.wav,0,0,0,3,0,0,2
audio/1614274382054.wav,0,0,0,5,0,0,0
audio/1613919156684.wav,0,0,0,4,0,0,1
audio/1613816973390.wav,0,0,0,2,1,0,2
audio/1614601444528.wav,0,0,0,3,2,0,0
audio/1616256804387.wav,0,0,0,2,3,0,0
audio/1616340256133.wav,0,1,0,2,2,0,0
audio/1616250008510.wav,1,0,0,1,2,0,1
audio/1614799199602.wav,0,0,0,5,0,0,0
audio/1614184149410.wav,1,0,1,2,0,0,1
audio/1614448159972.wav,0,0,0,2,1,0,2
audio/1614166747244.wav,0,0,0,4,0,0,1
audio/1614030550550.wav,1,0,0,3,0,0,1
audio/1613066630633.wav,0,0,0,3,2,0,0
audio/1613772310909.wav,0,1,0,4,0,0,0
audio/1613215997257.wav,0,0,0,4,0,0,1
audio/1613403816454.wav,4,0,0,1,0,0,0
audio/1614279348690.wav,0,0,0,1,0,0,4
audio/1613327127883.wav,0,0,0,3,0,0,2
audio/1614116393650.wav,0,0,1,3,1,0,0
audio/1616245215101.wav,0,0,0,1,2,0,2
audio/1614335491811.wav,0,0,0,5,0,0,0
audio/1616147302587.wav,0,0,0,4,1,0,0
audio/1614240462869.wav,0,0,2,1,0,0,2
audio/1614108002836.wav,0,1,0,3,1,0,0
audio/1613325170948.wav,0,0,0,4,0,1,0
audio/1613338476544.wav,1,0,0,3,0,0,1
audio/1614147252316.wav,1,0,0,1,0,0,3
audio/1616246199412.wav,0,0,0,2,3,0,0
audio/1613323604022.wav,0,0,0,5,0,0,0
audio/1616328432550.wav,0,0,0,1,4,0,0
audio/1612872607312.wav,0,0,0,4,0,0,1
audio/1613919084643.wav,0,0,0,2,2,0,1
audio/1614601779265.wav,0,0,0,3,0,0,2
audio/1613822514265.wav,0,0,0,5,0,0,0
audio/1614550607882.wav,0,0,0,5,0,0,0
audio/1613325579651.wav,0,0,0,1,1,0,3
audio/1613478205649.wav,0,0,0,5,0,0,0
audio/1613058063964.wav,0,0,0,3,0,0,2
audio/1616882722031.wav,0,1,0,3,1,0,0
audio/1614687916106.wav,0,0,1,4,0,0,0
audio/1616147292650.wav,0,0,0,4,0,0,1
audio/1613406062415.wav,0,0,0,4,0,0,1
audio/1614467731736.wav,0,0,0,5,0,0,0
audio/1613339139494.wav,1,0,0,2,0,0,2
audio/1615378971254.wav,0,0,0,2,0,0,3
audio/1614545623230.wav,0,0,0,1,0,0,4
audio/1614198311301.wav,0,0,0,5,0,0,0
audio/1613466953009.wav,0,0,0,3,0,0,2
audio/1613408009804.wav,0,0,0,5,0,0,0
audio/1614509758379.wav,1,0,1,3,0,0,0
audio/1613339695199.wav,0,0,1,1,2,1,0
audio/1614275068883.wav,0,0,1,2,1,0,1
audio/1613405888048.wav,0,1,0,3,0,0,1
audio/1614340612020.wav,0,0,0,4,0,0,1
audio/1615538106188.wav,2,0,0,2,1,0,0
audio/1613405760568.wav,0,0,0,4,0,1,0
audio/1614593574274.wav,0,0,0,4,0,0,1
audio/1613579337250.wav,0,0,0,3,1,1,0
audio/1613461073365.wav,0,0,0,1,1,3,0
audio/1614190981887.wav,0,0,0,2,0,0,3
audio/1614601869664.wav,0,0,0,4,0,1,0
audio/1614409543756.wav,0,0,0,2,0,0,3
audio/1616255659374.wav,0,0,0,2,3,0,0
audio/1614011509284.wav,0,0,0,5,0,0,0
audio/1613930553840.wav,0,0,0,4,1,0,0
audio/1613493759292.wav,0,1,0,4,0,0,0
audio/1614880765056.wav,0,0,1,2,1,0,1
audio/1613323165946.wav,0,0,2,1,0,1,1
audio/1614767898279.wav,0,0,0,5,0,0,0
audio/1614786688057.wav,2,0,0,2,1,0,0
audio/1615123845840.wav,0,0,0,1,4,0,0
audio/1613646253222.wav,0,0,1,1,0,1,2
audio/1616244120971.wav,0,1,0,3,1,0,0
audio/1613478092218.wav,0,0,0,5,0,0,0
audio/1613405982063.wav,1,0,1,3,0,0,0
audio/1614030240934.wav,0,1,1,1,1,0,1
audio/1613323110677.wav,0,0,0,2,3,0,0
audio/1614175165343.wav,0,0,0,2,0,0,3
audio/1613406145495.wav,0,0,0,5,0,0,0
audio/1613816877449.wav,0,0,0,2,0,3,0
audio/1613493171926.wav,0,0,0,3,0,0,2
audio/1613671546048.wav,0,0,0,3,0,0,2
audio/1613319939041.wav,0,0,0,3,0,0,2
audio/1613836764514.wav,0,0,0,2,1,0,2
audio/1613472603590.wav,0,0,0,4,0,1,0
audio/1613478688417.wav,0,0,0,4,0,1,0
audio/1613816936774.wav,0,0,1,1,3,0,0
audio/1617202256117.wav,0,0,0,1,0,0,4
audio/1613460796034.wav,0,0,1,2,0,0,2
audio/1613576981422.wav,0,0,0,5,0,0,0
audio/1614011365444.wav,0,0,0,4,1,0,0
audio/1616269693581.wav,0,0,0,1,4,0,0
audio/1616246278139.wav,1,0,0,1,1,0,2
audio/1612879403823.wav,0,0,0,4,0,0,1
audio/1616755090300.wav,0,0,0,3,2,0,0
audio/1616253023504.wav,0,0,0,3,1,0,1
audio/1613653252320.wav,0,0,0,3,1,0,1
audio/1615227877849.wav,1,0,0,4,0,0,0
audio/1614274545279.wav,0,0,0,5,0,0,0
audio/1614249232350.wav,0,0,0,4,0,0,1
audio/1614279087059.wav,0,0,0,2,2,0,1
audio/1616244150561.wav,0,0,0,4,0,0,1
audio/1613478649959.wav,0,0,0,5,0,0,0
audio/1613316313194.wav,1,1,0,1,2,0,0
audio/1613492320586.wav,0,0,0,2,0,0,3
audio/1614254292554.wav,0,0,0,4,0,0,1
audio/1619253413548.wav,1,0,0,3,1,0,0
audio/1613326315208.wav,1,1,0,1,1,0,1
audio/1613319973642.wav,0,0,0,4,1,0,0
audio/1615228790219.wav,0,0,0,5,0,0,0
audio/1615738913346.wav,0,0,0,4,0,0,1
audio/1613466975578.wav,0,0,0,2,0,0,3
audio/1614374857855.wav,0,0,0,4,0,0,1
audio/1613824236752.wav,0,0,0,5,0,0,0
audio/1614190915607.wav,0,0,0,4,1,0,0
audio/1614275191697.wav,0,0,0,3,1,0,1
audio/1613824348803.wav,0,0,0,3,1,0,1
audio/1616245339524.wav,0,0,1,2,1,1,0
audio/1614147286832.wav,0,0,1,1,0,0,3
audio/1613120076531.wav,0,0,0,4,0,0,1
audio/1615416217508.wav,0,0,2,3,0,0,0
audio/1614409635616.wav,1,0,0,4,0,0,0
audio/1615736415065.wav,0,0,0,5,0,0,0
audio/1613823267555.wav,0,0,0,4,0,0,1
audio/1614626139874.wav,0,0,0,3,2,0,0
audio/1613464343334.wav,1,0,0,3,0,1,0
audio/1613684332396.wav,0,0,0,5,0,0,0
audio/1613493121212.wav,0,0,2,1,0,2,0
audio/1614602435680.wav,0,0,0,5,0,0,0
audio/1613157137451.wav,0,0,0,5,0,0,0
audio/1614086641527.wav,0,0,0,4,1,0,0
audio/1613466577970.wav,0,0,0,4,0,0,1
